name,club,league,nation,playstyle,global_score,stats_pace,stats_shooting,stats_passing,stats_dribbling,stats_defending,stats_physicality,price,position,player_type,is_icon,is_hero
Adrian Šemper,110738,32,10,,71,72,68,66,72,31,70,200,GK,Normal,False,False
Josep Señé Escudero,110242,54,45,,71,68,66,70,71,58,66,200,CM,Normal,False,False
Nicolás Serrano Galdeano,459,54,45,,71,82,65,64,76,24,51,300,LM,normal,False,False
Kevin Sessa,166,20,21,,71,87,63,67,72,61,58,300,RM,Normal,False,False
Armindo Sieb,169,19,21,,71,82,71,57,77,26,68,300,ST,Normal,False,False
Tim Siersleben,111235,19,21,,71,52,33,48,56,73,72,300,CB,Normal,False,False
Isnairo Reis Silva Morais,1478,83,54,,71,81,66,64,74,33,60,200,LW,Normal,False,False
Miguel Silva Reisinho,1898,308,38,,71,70,67,67,71,63,72,200,CM,Normal,False,False
Ellis Simms,1800,14,14,,71,74,71,53,66,34,77,200,ST,Normal,False,False
Gabriela Šlajsová,266,2230,12,,71,61,23,60,51,73,66,300,RB,Normal,False,False
Matte Smets,673,4,7,,71,67,33,64,65,73,73,300,CB,Normal,False,False
Florian Kastenmeier,110636,20,21,,71,72,65,67,74,26,70,200,GK,Normal,False,False
Edo Kayembe,1795,14,110,,71,72,63,67,68,67,78,200,CDM,Normal,False,False
Michael Kayode,1925,13,27,,71,65,35,56,71,72,58,300,RB,normal,False,False
Yannik Keitel,36,19,21,,71,66,48,63,66,69,73,200,CDM,Normal,False,False
Tobias Kempe,110502,20,21,,71,59,73,76,72,55,68,300,CM,Normal,False,False
Gyrano Kerk,230,4,92,,71,84,70,62,71,35,72,200,RM,Normal,False,False
Sam Kerr,21,2215,42,,71,65,69,68,75,66,63,300,CDM,Normal,False,False
Luca Kilian,31,20,21,,71,68,39,55,54,70,76,200,CB,Normal,False,False
Emre Kılınç,748,68,48,,71,73,68,66,75,51,61,200,RM,Normal,False,False
Dong Joon Kim,1478,83,167,,71,73,72,66,72,43,68,300,GK,Normal,False,False
Dae Won Kim,2055,83,167,,71,87,68,66,72,29,70,300,LM,Normal,False,False
Mathias Kjølø,1908,10,36,,71,49,57,68,68,66,66,400,CDM,Normal,False,False
Felix Klaus,110636,20,21,,71,78,66,65,73,39,69,200,RM,Normal,False,False
Seung Beom Ko,1473,83,167,,71,72,60,68,71,66,78,200,CM,Normal,False,False
Markus Kolke,38,19,21,,71,73,68,61,74,45,69,200,GK,Normal,False,False
Claudio Echeverri,10,13,52,,71,87,62,67,79,35,44,400,CAM,normal,False,False
Souffian El Karouani,1903,10,129,,71,70,43,67,71,65,67,350,LB,Normal,False,False
Zakaria El Ouahdi,673,4,129,,71,73,55,67,75,62,58,300,RB,Normal,False,False
Eren Elmalı,436,68,48,,71,80,40,62,69,66,75,200,LB,Normal,False,False
Maximilian Entrup,252,80,4,,71,71,73,55,67,28,71,300,ST,Normal,False,False
Ivo Daniel F. Mendonça Pinto,634,10,38,,71,78,46,64,66,65,73,250,RB,Normal,False,False
Mamadou Fall,111339,68,136,,71,88,67,61,69,37,74,300,ST,Normal,False,False
Christian Fassnacht,1792,14,47,,71,76,66,67,72,36,69,200,RM,Normal,False,False
Jorge Samuel Fernandes,116361,2012,38,,71,77,70,66,76,54,46,300,RW,Normal,False,False
Paolo Fernándes Cantin,278,63,45,,71,77,68,64,78,36,59,300,RW,Normal,False,False
Clayton Fernandes Silva,744,308,54,,71,71,74,61,65,24,70,300,ST,Normal,False,False
Sebastián Fernández,110998,1014,60,,71,71,72,67,67,40,46,500,ST,Normal,False,False
Damián Fernández,101088,353,52,,71,78,33,52,59,70,78,300,CB,Normal,False,False
Miguel Ângelo Ferreira Magalhães,1887,308,38,,71,78,54,64,68,65,54,200,RB,Normal,False,False
Facundo Ferreyra,111715,353,52,,71,50,72,58,73,30,68,300,ST,Normal,False,False
Sam Field,15,14,14,,71,56,54,62,64,72,67,300,CDM,Normal,False,False
Cristopher Fiermarin,111710,1014,60,,71,68,69,66,71,22,72,1100,GK,Normal,False,False
Daniel Fila,266,319,12,,71,72,71,52,70,28,72,200,ST,Normal,False,False
Dominik Fitz,256,80,4,,71,76,68,73,70,33,58,300,CAM,Normal,False,False
Edison Flores,111014,1003,59,,71,77,69,67,72,37,59,900,LW,Normal,False,False
Gemma Font Oliveras,241,2222,45,,71,72,69,68,70,41,70,200,GK,Normal,False,False
Adam Forshaw,3,14,14,,71,54,61,70,72,67,67,200,CDM,normal,False,False
Daam Foulon,110724,4,7,,71,74,52,70,70,65,72,200,LM,Normal,False,False
Franco Fragapane,111716,353,52,,71,88,65,67,74,40,53,300,LM,normal,False,False
Marcel Franke,1832,20,21,,71,55,31,44,46,70,81,300,CB,Normal,False,False
Martin Frese,206,31,13,,71,79,65,68,71,64,68,250,LB,Normal,False,False
Danilo Teodoro Soares,171,20,54,,71,71,59,64,72,69,70,200,LB,Normal,False,False
Marcel Sobottka,110636,20,21,,71,70,57,63,66,71,75,300,CDM,Normal,False,False
Simon Sohm,50,31,47,,71,76,66,66,69,65,81,300,CAM,Normal,False,False
Andy Pelmard,472,53,18,,71,85,34,60,70,70,76,300,CB,normal,False,False
Marco Curto,1837,32,27,,71,63,37,48,50,71,79,300,CB,normal,False,False
Katelin Talbert,2,2216,95,,71,74,67,75,73,45,68,300,GK,normal,False,False
Isaac Hayden,1790,14,14,,71,51,58,61,67,71,77,2900,CDM,normal,False,False
Juan Ramírez,110395,1014,52,,71,81,64,68,78,64,67,500,CM,normal,False,False
Anthony Racioppi,31,20,47,,71,73,68,65,71,30,69,200,GK,normal,False,False
Chris Bedia,900,189,108,,71,68,71,54,67,33,78,200,ST,normal,False,False
Oday Dabbagh,77,50,180,,71,73,72,58,67,35,75,200,ST,normal,False,False
Enzo Ebosse,110745,66,103,,71,62,35,56,64,72,71,200,CB,normal,False,False
Kieran Dowell,88,60,14,,71,63,70,71,73,40,55,200,CAM,normal,False,False
Antoine Bernede,206,31,18,,71,66,60,66,71,68,72,300,CM,normal,False,False
Jean-Kévin Duverne,100081,4,80,,71,60,38,62,67,72,73,300,LB,normal,False,False
Pelly-Ruddock Mpanzu,1797,60,110,,71,77,63,66,73,69,81,300,CM,normal,False,False
Rabbi Matondo,485,20,50,,71,92,66,63,72,38,52,300,LM,normal,False,False
Kal Naismith,1923,14,42,,71,66,65,66,67,70,77,250,CB,normal,False,False
Nemanja Tošic,242,54,51,,71,71,47,66,68,67,74,200,LB,normal,False,False
Jean-Pierre Nsame,898,189,103,,71,66,71,53,71,27,80,200,ST,normal,False,False
Ron-Thorben Hoffmann,110500,20,21,,71,64,71,68,74,25,74,300,GK,normal,False,False
Rayan Raveloson,900,189,124,,71,73,66,65,72,69,76,300,CDM,normal,False,False
Woyo Coulibaly,95,13,18,,71,76,50,65,68,66,81,300,RB,normal,False,False
Boris Tomiak,485,20,21,,71,72,43,46,41,71,81,300,CB,normal,False,False
Gabriel Alanís,111711,353,52,,71,76,63,66,69,57,71,300,RM,normal,False,False
Fábio Ronaldo Costa Conceição,718,308,38,,71,84,68,63,74,62,63,200,LW,normal,False,False
Michal Helik,1951,14,37,,71,60,52,48,55,70,81,200,CB,normal,False,False
Kye Rowles,688,39,195,,71,64,24,46,47,72,76,200,CB,normal,False,False
Ezequiel Piovi,110986,1003,52,,70,75,64,66,70,67,71,800,CDM,Normal,False,False
Robert Piris Da Motta,112716,1003,58,,70,61,39,58,62,69,79,900,CDM,Normal,False,False
Bruno Pittón,111716,353,52,,70,71,67,70,65,64,65,300,LB,Normal,False,False
Mauro Pittón,111716,353,52,,70,78,56,69,70,66,70,300,CM,Normal,False,False
Felix Platte,10030,20,21,,70,68,69,54,63,25,75,200,ST,Normal,False,False
Vicente Poggi,111706,353,60,,70,76,48,68,73,64,67,300,CM,Normal,False,False
Matt Polster,691,39,95,,70,46,46,66,64,65,79,300,CDM,Normal,False,False
Finn Porath,576,19,21,,70,79,62,67,73,62,67,300,RM,Normal,False,False
Ryan Porteous,1795,14,42,,70,68,42,62,60,68,80,900,CB,Normal,False,False
Lucas Possignolo,112163,2012,54,,70,49,37,46,50,70,75,200,CB,Normal,False,False
Alejandro Pozo Pozo,1861,54,45,,70,73,64,66,73,66,50,200,RB,Normal,False,False
Adonis Preciado,110981,1003,57,,70,89,55,62,69,49,47,2200,RM,Normal,False,False
Ivan Prtajin,1831,19,10,,70,64,70,54,64,29,76,200,ST,Normal,False,False
Marc Pubill Pagès,1861,54,45,,70,78,56,62,67,64,78,300,RB,Normal,False,False
Arnau Puigmal Martínez,1861,54,45,,70,67,62,71,72,57,51,200,RM,Normal,False,False
Afimico Pululu,110745,66,98,,70,92,68,57,71,26,68,300,ST,Normal,False,False
Julián Quiñónes,111722,1014,56,,70,55,35,49,42,68,83,3400,CB,Normal,False,False
Leonel Quiñonez,110986,1003,57,,70,76,63,68,68,65,73,500,LB,Normal,False,False
Aarón Quirós,101088,353,52,,70,62,49,63,65,72,59,200,CB,Normal,False,False
Matheo Raab,28,20,21,,70,70,69,67,70,25,70,200,GK,Normal,False,False
Boris Radunović,1848,32,51,,70,73,65,68,75,40,68,300,GK,Normal,False,False
Yonatthan Rak,112965,353,60,,70,66,39,54,53,71,71,200,CB,Normal,False,False
Joe Ralls,1961,14,14,,70,54,65,71,67,65,68,200,CM,Normal,False,False
Ylber Ramadani,347,31,1,,70,54,58,60,64,68,77,200,CDM,Normal,False,False
Jesús Ramírez,1887,308,61,,70,79,67,58,67,35,69,200,ST,Normal,False,False
Roberto Ramírez,111706,353,52,,70,72,67,66,73,48,69,200,GK,Normal,False,False
Benito Ramírez del Toro,472,53,45,,70,86,65,65,70,63,67,300,LB,Normal,False,False
Aaron Ramsey,1796,14,14,,70,73,63,67,72,50,60,250,LM,Normal,False,False
Jutta Rantala,95,2216,17,,70,65,72,54,68,25,58,200,ST,Normal,False,False
Federico Ravaglia,189,31,27,,70,72,67,67,75,37,69,300,GK,Normal,False,False
Arnaud Souquet,693,39,18,,70,65,58,66,68,66,70,200,RB,Normal,False,False
Dario Špikić,211,317,10,,70,82,66,63,73,49,60,2500,RW,Normal,False,False
Jorne Spileers,231,4,7,,70,73,31,58,57,70,71,300,CB,Normal,False,False
Filip Stanković,205,31,51,,70,69,68,66,75,50,68,300,GK,Normal,False,False
Marius Ștefănescu,100761,330,39,,70,90,64,63,70,58,70,300,RM,Normal,False,False
Dejana Stefanović,1808,2216,51,,70,65,48,64,64,70,73,200,CDM,Normal,False,False
Elise Isolde Stenevik,7,2216,36,,70,72,38,63,65,67,65,200,LB,Normal,False,False
Dejan Stojanović,15009,80,19,,70,71,65,64,73,37,70,300,GK,Normal,False,False
Florian Stritzel,492,2076,21,,70,72,68,54,70,34,74,300,GK,Normal,False,False
Petar Sučić,211,317,10,,70,69,59,69,72,58,71,200,CM,Normal,False,False
Adrian Șut,100761,330,39,,70,70,62,62,63,69,78,200,CDM,Normal,False,False
Stratos Svarnas,114326,66,22,,70,73,36,49,50,70,79,300,CB,Normal,False,False
Alexandre Zurawski,110827,54,54,,70,74,71,63,68,25,76,200,ST,Normal,False,False
Lan A,131488,2012,155,,70,80,68,63,73,32,72,200,ST,Normal,False,False
Ramón Ábila,111711,353,52,,70,57,70,61,69,32,79,200,ST,Normal,False,False
Joe Abrigo,111328,1003,55,,70,77,63,69,72,39,45,1000,CAM,Normal,False,False
Junior Adamu,25,19,4,,70,79,69,52,70,22,67,200,ST,Normal,False,False
Davide Adorni,113973,32,27,,70,74,44,52,53,71,70,300,CB,Normal,False,False
Anna Aehling,1824,2215,21,,70,72,42,60,58,68,70,300,RB,Normal,False,False
Washington Aguerre,101110,1003,60,,70,68,70,67,69,53,69,550,GK,Normal,False,False
Juan Felipe Aguirre,101100,2209,56,,70,59,38,52,53,72,72,200,CB,Normal,False,False
Yolanda Aguirre Gutierrez,481,2222,45,,70,70,67,68,70,49,71,200,GK,Normal,False,False
Hyun Beom Ahn,1477,83,167,,70,90,61,63,69,60,74,300,RB,Normal,False,False
Young Kyu Ahn,112258,83,167,,70,61,31,41,56,71,76,200,CB,Normal,False,False
Anouar Ait El Hadj,2014,4,7,,70,71,63,69,75,44,60,300,CAM,Normal,False,False
Semi Ajayi,109,14,133,,70,69,48,47,59,69,81,200,CB,Normal,False,False
Sami Al Khaibari,113057,350,183,,70,51,27,43,39,71,80,200,CB,Normal,False,False
Iván Alejo Peralta,100135,2210,45,,70,80,67,68,71,46,66,200,RM,normal,False,False
Doğan Alemdar,74,16,48,,70,70,69,69,69,38,71,350,GK,Normal,False,False
Ángel Algobia Esteves,1853,54,45,,70,53,63,66,68,67,62,200,CM,Normal,False,False
Chrislain Matsima,100409,19,18,,70,73,34,48,55,69,70,300,CB,Normal,False,False
German Onugkha,819,1,40,,70,67,70,54,67,24,79,2400,ST,Normal,False,False
Stjepan Lončar,873,66,8,,70,56,66,67,68,65,72,200,CDM,Normal,False,False
Samuel Edozie,229,4,14,,70,81,61,63,73,28,52,200,LW,Normal,False,False
Rayyan Baniya,1843,32,48,,70,65,31,43,53,70,77,200,CB,Normal,False,False
Martim Carvalho Neto,744,308,38,,70,76,65,67,74,56,63,300,CM,Normal,False,False
Ibrahim Salah,378,16,129,,70,73,69,58,72,30,67,350,ST,Normal,False,False
Miguel Raimundo Nóbrega,111086,66,38,,70,56,36,48,48,71,76,200,CB,Normal,False,False
Malcom Adu Ares Djaló,244,54,45,,70,85,64,67,73,25,58,200,LM,Normal,False,False
Santiago Rodríguez,111019,1014,52,,70,72,72,64,71,32,61,500,ST,Normal,False,False
Penelope Hocking,131477,2221,95,,70,72,69,67,68,48,66,200,LM,Normal,False,False
Santiago Mouriño,463,53,60,,70,69,36,49,50,69,77,200,CB,Normal,False,False
Carlos Roberto Forbs Borges,110,13,38,,70,90,67,62,70,36,54,300,LW,Normal,False,False
Gökhan Akkan,131388,68,48,,70,70,66,66,74,48,70,200,GK,normal,False,False
Alex Paulsen,131739,351,198,,70,68,65,70,73,49,64,200,GK,normal,False,False
Silva de Almeida,461,2222,54,,70,72,69,58,70,27,72,2400,ST,normal,False,False
Dijkstra,175,2215,34,,70,60,30,53,47,70,68,200,CB,normal,False,False
Kehrer,32,2215,70,,70,68,70,52,67,45,67,200,ST,normal,False,False
Chaverra,101103,1014,56,,70,80,59,64,70,42,45,450,LM,normal,False,False
Oliver Sonne,1796,14,59,,70,77,45,63,67,63,66,200,RB,normal,False,False
Maxime Busi,1904,10,7,,70,69,49,63,68,67,66,250,RB,normal,False,False
Marco John,165,20,21,,70,74,53,69,71,64,55,200,LB,normal,False,False
Nanduo Fei,111724,2012,155,,70,80,62,65,74,39,63,200,RM,normal,False,False
Bartol Franjic,211,317,10,,70,69,50,62,65,67,75,200,CDM,normal,False,False
Braian Martínez,110093,353,52,,70,82,65,61,75,41,73,200,LM,normal,False,False
Tobias Salquist,1788,1,13,,70,67,41,51,52,69,80,200,CB,normal,False,False
Tymoteusz Puchacz,1929,14,37,,70,86,64,62,70,63,80,300,LB,normal,False,False
Jae Hee Jeong,980,83,167,,70,89,69,59,72,46,68,300,RM,normal,False,False
Michael Baidoo,1929,14,117,,70,81,64,63,71,52,63,300,CAM,normal,False,False
Tiago Fontoura F. Morais,744,308,38,,69,78,68,60,73,24,50,200,LM,Normal,False,False
Lisa Forrest,131363,2233,42,,69,70,67,60,67,37,59,250,ST,Normal,False,False
Alan Forrest,80,50,42,,69,82,64,63,71,46,55,250,LM,Normal,False,False
Jímer Fory,101103,1014,56,,69,72,52,62,64,63,70,500,LB,Normal,False,False
Matheus França de Oliveira,1799,13,54,,69,77,70,61,75,36,65,300,CAM,Normal,False,False
Enric Franquesa Dolz,100888,53,45,,69,77,52,60,66,62,66,200,LB,Normal,False,False
Matija Frigan,681,4,10,,69,79,68,59,68,36,74,200,ST,Normal,False,False
Jean Franco Fuentes,112914,1014,61,,69,60,38,55,47,70,68,500,CB,Normal,False,False
Andrea Fulignati,111434,32,27,,69,69,67,71,70,48,69,200,GK,Normal,False,False
Francisco Fumaça Mascarenhas,110827,54,38,,69,74,73,58,64,35,60,650,ST,Normal,False,False
Alessandro Gabrielloni,1745,31,27,,69,76,67,57,70,34,65,200,ST,Normal,False,False
Ruben Gabrielsen,299,41,36,,69,62,48,48,53,68,84,300,CB,Normal,False,False
Antonio Galeano,111325,1003,58,,69,87,59,59,71,59,59,1100,RW,Normal,False,False
Sam Gallagher,1806,14,14,,69,67,70,57,64,45,78,200,ST,Normal,False,False
Lucas Galvão,256,80,54,,69,69,49,61,66,68,73,200,CB,Normal,False,False
Silvère Ganvoula,900,189,107,,69,73,70,52,63,26,75,200,ST,Normal,False,False
Zhunyi Gao,111724,2012,155,,69,71,52,62,67,66,74,200,LB,Normal,False,False
Saúl García Cabrero,456,54,45,,69,72,45,63,65,68,66,200,LB,Normal,False,False
Víctor García Raja,131110,54,45,,69,72,66,65,69,50,62,250,RM,Normal,False,False
Andrés García Robledo,1853,54,45,,69,74,62,62,71,55,60,700,RM,Normal,False,False
Taylor Gardner-Hickman,88,60,14,,69,73,62,68,68,65,62,200,CM,Normal,False,False
Stefan Gartenmann,1874,2211,13,,69,59,33,57,61,68,77,200,CB,Normal,False,False
Pedro Miguel Gaspar Amaral,10020,308,38,,69,73,46,55,67,67,65,200,LB,Normal,False,False
Jules Gaudin,111817,17,18,,69,68,55,63,67,64,66,250,LB,Normal,False,False
Linus Gechter,166,20,21,,69,63,32,50,49,70,73,200,CB,Normal,False,False
Joe Gelhardt,8,14,14,,69,74,68,60,75,29,69,2800,CAM,Normal,False,False
Noemi Gentile,116005,2215,21,,69,60,60,67,68,70,69,300,CM,Normal,False,False
Marius Gersbeck,166,20,21,,69,65,71,59,70,42,70,200,GK,Normal,False,False
Paolo Ghiglione,110373,32,27,,69,80,52,64,69,65,66,200,RB,Normal,False,False
Daniel Mancilla,112667,1014,53,,69,78,46,56,59,66,59,500,LB,Normal,False,False
Leonardo Mancuso,111433,32,27,,69,77,69,61,72,34,69,200,ST,Normal,False,False
Cristian Manea,310,330,39,,69,78,48,61,63,65,73,200,RB,Normal,False,False
Thomas Mangani,614,17,18,,69,35,64,69,66,66,72,200,CM,Normal,False,False
Aoife Mannion,11,2216,25,,69,43,38,65,58,73,56,300,CB,Normal,False,False
Nico Mantl,112513,308,21,,69,70,69,66,71,33,67,200,GK,Normal,False,False
Alexis Manyoma,101083,1003,56,,69,84,61,63,72,41,60,500,LW,Normal,False,False
Sékou Mara,76,16,18,,69,75,67,53,67,26,67,300,ST,Normal,False,False
Vincent Marchetti,111817,17,18,,69,65,55,68,69,67,71,200,CM,Normal,False,False
Filip Marchwiński,347,31,37,,69,67,65,65,70,40,64,200,CAM,Normal,False,False
Mirko Marić,111811,31,10,,69,68,70,53,64,28,70,200,ST,Normal,False,False
Jaílson Marques Siqueira,450,53,54,,69,70,54,60,64,69,76,200,CB,Normal,False,False
Alberto Martín Díaz,260,54,45,,69,69,59,66,69,58,66,200,RM,Normal,False,False
Carlos Martín Domínguez,463,53,45,,69,78,69,60,70,28,62,200,ST,Normal,False,False
Esther Martin-Pozuelo,449,2222,45,,69,67,59,69,65,69,60,200,LB,Normal,False,False
Hugo Martínez,111008,1003,58,,69,67,48,62,67,64,65,500,CDM,Normal,False,False
Laura Martínez González,131125,2222,45,,69,67,62,68,70,63,56,200,CM,Normal,False,False
Newerton Martins da Silva,101059,332,54,,69,81,56,61,77,25,44,200,LW,Normal,False,False
Franco Mastantuono,1876,1003,52,,69,75,62,67,72,48,63,450,CAM,Normal,False,False
Aleš Matějů,113974,32,12,,69,70,53,60,62,67,80,200,CB,Normal,False,False
Marcus Mathisen,110588,20,13,,69,65,50,58,62,67,81,300,CB,Normal,False,False
José Joaquín Matos García,1968,54,45,,69,79,55,64,67,60,58,200,LB,Normal,False,False
Andreas Maxsø,694,39,13,,69,47,45,54,53,68,80,200,CB,Normal,False,False
Walter Mazzantti,111711,353,52,,69,91,65,57,71,21,63,300,RM,Normal,False,False
Simone Mazzocchi,112168,32,27,,69,71,70,57,68,33,61,200,ST,Normal,False,False
Sam McCallum,1794,14,14,,69,79,55,63,66,65,69,200,LB,Normal,False,False
Kyle McFadzean,3,14,14,,69,30,37,48,49,68,78,300,CB,Normal,False,False
Ringo Meerveld,1907,10,34,,69,67,65,67,71,51,58,350,CAM,Normal,False,False
Yakou Méïté,1961,14,108,,69,78,69,56,63,47,82,300,ST,Normal,False,False
Ignacio Méndez Fernández,459,54,45,,69,71,69,70,70,61,70,200,CM,Normal,False,False
Leo Väisänen,114161,39,17,,69,72,30,56,59,69,73,300,CB,Normal,False,False
Diego Valencia,110373,32,55,,69,71,66,59,70,26,70,200,ST,Normal,False,False
Matěj Valenta,110468,319,12,,69,66,65,68,67,62,68,200,CM,Normal,False,False
Gustav Valsvik,922,41,36,,69,38,49,53,42,67,82,300,CB,Normal,False,False
Ruben van Bommel,1906,10,34,,69,85,67,59,71,25,62,400,LW,Normal,False,False
Mick van Buren,110747,66,34,,69,72,69,63,69,35,71,200,ST,Normal,False,False
Sander van de Streek,741,68,34,,69,61,71,67,69,58,68,300,CAM,Normal,False,False
Thomas van den Belt,100852,54,34,,69,55,64,67,67,63,67,200,CM,Normal,False,False
Eva van Deursen,467,2222,34,,69,61,60,66,68,62,56,200,CM,Normal,False,False
Samantha van Diemen,131363,2233,34,,69,69,35,69,68,67,69,300,CB,Normal,False,False
Rein Van Helden,680,4,7,,69,63,29,61,58,69,74,200,CB,Normal,False,False
Bart van Rooij,1908,10,34,,69,78,36,59,66,62,63,350,RB,Normal,False,False
Kiki Van Zanten,116306,2221,82,,69,75,69,68,71,65,65,200,CM,Normal,False,False
Jordi Vanlerberghe,269,1,7,,69,59,61,67,63,68,75,200,CB,Normal,False,False
Thibaut Vargas,1814,17,18,,69,74,38,59,65,64,65,200,RB,Normal,False,False
Matías Vera,101108,1014,52,,69,67,47,64,63,66,67,1900,CDM,Normal,False,False
Brayan Vera,111065,39,56,,69,70,40,52,55,69,71,200,CB,Normal,False,False
Denisa Veselá,266,2230,12,,69,69,64,69,71,61,64,200,CM,Normal,False,False
Marko Vešović,113888,2244,15,,69,79,55,65,70,64,70,200,RB,Normal,False,False
Lina Vianden,116000,2215,21,,69,53,52,49,56,72,59,200,CB,Normal,False,False
Ronaldo Augusto Vieira Nan,1837,32,14,,69,71,58,64,71,64,75,200,CDM,Normal,False,False
Oscar Vilhelmsson,110502,20,46,,69,70,66,46,69,30,69,200,ST,Normal,False,False
Sandra Villafañe Serrada,116334,2222,45,,69,73,25,50,57,71,62,300,CB,Normal,False,False
Sam Vines,694,39,95,,69,76,33,57,63,66,68,200,LB,Normal,False,False
Alan Virginius,900,189,18,,69,90,59,59,71,27,41,300,RM,Normal,False,False
Alessio Vita,111993,32,27,,69,79,64,68,70,60,66,300,CM,Normal,False,False
Alessandro Vogliacco,110556,31,27,,69,65,36,52,55,71,66,800,CB,Normal,False,False
Vojtěch Vorel,267,319,12,,69,71,67,70,72,35,68,500,GK,Normal,False,False
Giacomo Vrioni,691,39,1,,69,74,69,55,67,24,71,200,ST,Normal,False,False
Kim Sindermann,116001,2215,21,,68,65,65,67,68,40,70,200,GK,Normal,False,False
Doğukan Sinik,1952,14,48,,68,81,62,64,72,38,48,200,LM,Normal,False,False
Tobias Sippel,23,19,21,,68,67,65,74,67,47,66,200,GK,Normal,False,False
Jonathan Sirois,111139,39,70,,68,69,65,55,69,34,69,200,GK,Normal,False,False
Abdoulaye Sissako,100081,4,18,,68,71,58,65,72,64,77,200,CM,Normal,False,False
Maxime Sivis,100757,330,18,,68,76,58,60,66,62,73,200,RB,Normal,False,False
Tom Slončík,110468,319,12,,68,67,67,67,70,42,59,350,CAM,Normal,False,False
Sam Smith,1793,60,14,,68,74,66,57,66,29,76,350,ST,Normal,False,False
Paul Smyth,15,14,35,,68,90,59,60,71,40,55,300,RM,Normal,False,False
Dejan Sorgić,110770,189,47,,68,63,69,62,69,41,65,200,ST,Normal,False,False
Eduardo Sosa,111722,1014,61,,68,70,68,62,72,39,64,450,CAM,Normal,False,False
Guillermo Soto,110975,1014,55,,68,77,27,61,66,63,62,600,RB,Normal,False,False
Sambou Soumano,217,17,136,,68,69,69,52,69,25,53,200,ST,Normal,False,False
Eli Junior Kroupi,217,17,18,,68,71,67,66,74,45,54,300,ST,Normal,False,False
Sandro Kulenović,211,317,10,,68,78,64,50,62,41,83,300,ST,Normal,False,False
Filip Kurto,114604,351,37,,68,67,65,60,71,49,66,200,GK,Normal,False,False
Godson Kyeremeh,210,17,18,,68,86,64,60,69,32,41,300,RM,Normal,False,False
Hector Kyprianou,1938,60,11,,68,64,60,60,65,64,75,200,CDM,Normal,False,False
Tomás Lago Pontes Esteves,110738,32,38,,68,77,48,62,67,62,69,200,RB,Normal,False,False
Agustín Lagos,101088,353,52,,68,68,51,60,64,64,69,200,RB,Normal,False,False
Yasser Larouci,1795,14,97,,68,71,47,59,69,65,64,200,LB,Normal,False,False
Patricia Larqué Juste,240,2222,45,,68,66,62,60,68,36,72,200,GK,Normal,False,False
Eric Larsson,299,41,46,,68,66,54,64,65,63,77,200,RB,Normal,False,False
Lion Lauberbach,110724,4,21,,68,77,63,59,66,40,77,200,ST,Normal,False,False
Jacob Barrett Laursen,711,56,13,,68,61,52,60,67,65,70,200,LB,Normal,False,False
Florian Le Joncour,580,20,18,,68,61,38,39,40,70,76,200,CB,Normal,False,False
Ryan Ledson,1801,14,14,,68,62,55,66,66,63,74,200,CDM,Normal,False,False
Dong Hee Lee,1474,83,167,,68,64,26,50,47,68,71,200,CB,Normal,False,False
Dong Jun Lee,2055,83,167,,68,89,62,56,74,39,60,300,RM,Normal,False,False
Tae Suk Lee,1474,83,167,,68,76,40,59,68,60,67,200,LB,Normal,False,False
Sandy Walsh,110724,4,160,,68,58,37,61,64,66,72,200,RB,Normal,False,False
Christian Walton,94,13,14,,68,69,68,64,69,35,66,200,GK,Normal,False,False
Shangyuan Wang,111779,2012,155,,68,72,61,68,69,65,80,300,CM,Normal,False,False
Josephine Bonsu,116005,2215,21,,68,66,66,61,69,45,40,250,RW,Normal,False,False
Kady Iuri Borges Malinowski,1874,2211,54,,68,74,62,64,69,43,68,200,CAM,Normal,False,False
Mattia Bottani,10032,189,47,,68,80,64,64,69,41,50,300,CAM,Normal,False,False
William Bøving,209,80,13,,68,82,67,61,71,31,63,300,ST,Normal,False,False
Terrence Boyd,110532,2076,95,,68,63,69,46,62,27,78,200,ST,Normal,False,False
Quentin Braat,110827,54,18,,68,68,65,73,68,29,67,200,GK,Normal,False,False
Chris Brady,693,39,95,,68,72,64,62,73,29,66,200,GK,Normal,False,False
Bilal Brahimi,210,17,18,,68,71,63,67,70,46,57,200,CAM,Normal,False,False
Luke Brattan,114604,351,195,,68,53,63,70,65,60,78,200,CDM,Normal,False,False
Christopher Braun,310,330,21,,68,79,44,60,63,63,79,300,RB,Normal,False,False
Jonatan Braut-Brunes,114326,66,36,,68,74,66,54,65,35,74,200,ST,Normal,False,False
Néstor Breitenbruch,111708,353,52,,68,74,42,57,62,65,75,350,CB,Normal,False,False
Emil Breivik,417,41,36,,68,75,55,63,67,62,75,200,CDM,Normal,False,False
Messiah Bright,116311,2221,95,,68,68,68,59,66,43,63,250,ST,Normal,False,False
Fabrizio Brignani,111433,32,27,,68,62,43,41,54,71,68,200,CB,Normal,False,False
Massimo Bruno,100081,4,7,,68,68,67,68,70,42,59,200,CAM,Normal,False,False
Mustapha Bundu,1929,14,138,,68,86,63,64,69,44,71,300,RW,Normal,False,False
Aitor Buñuel Redrado,110242,54,45,,68,84,38,58,69,60,75,300,RB,Normal,False,False
Delano Burgzorg,12,14,34,,68,82,64,54,73,30,71,300,ST,Normal,False,False
Dženis Burnić,1832,20,21,,68,73,48,64,70,64,67,7500,CDM,Normal,False,False
